text,acq,alum,barley,bop,carcass,castor-oil,cocoa,coconut,coconut-oil,coffee,copper,copra-cake,corn,cotton,cotton-oil,cpi,cpu,crude,dfl,dlr,dmk,earn,fuel,gas,gnp,gold,grain,groundnut,groundnut-oil,heat,hog,housing,income,instal-debt,interest,ipi,iron-steel,jet,jobs,l-cattle,lead,lei,lin-oil,livestock,lumber,meal-feed,money-fx,money-supply,naphtha,nat-gas,nickel,nkr,nzdlr,oat,oilseed,orange,palladium,palm-oil,palmkernel,pet-chem,platinum,potato,propane,rand,rape-oil,rapeseed,reserves,retail,rice,rubber,rye,ship,silver,sorghum,soy-meal,soy-oil,soybean,strategic-metal,sugar,sun-meal,sun-oil,sunseed,tea,tin,trade,veg-oil,wheat,wpi,yen,zinc
"BROWN-FORMAN <BFDB> TO CHANGE RECORD DATES. Brown-Forman Inc said at the suggestion of the American Stock Exchange it has changed the record date for the 28 ct per share quarterly dividend on its Class A and Class B common stock that is payable April One to March 20 from March 13, to coincide with the record date for a three-for-two stock split declared February 26. It said the record date for the dividend on its four pct cumulative preferred stock has also been changed to March 20 from March 13. Reuter ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GATT MEETING HEARS PLEA FOR AFRICAN DEBT RELIEF. Debt among African countries will continue to grow and their economies will remain stifled unless developed countries lower their interest rates, Nigerian Trade Minister Samaila Mamman said today. He told an informal meeting of the General Agreement on Tariffs and Trade the widening gap between industrialized and developing countries and an unfair international economic system were major obstacles to growth in developing countries. ""I wish to emphasize that the growth in the volume of the external indebtedness of African countries reflects the full effect of the deflationary monetary and trade policies of the developed market economy countries,"" Mamman said. Delegates from 23 countries are attending the talks of the world trade body in the New Zealand resort of Taupo. Reuter ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"TECH DATA <TECD> SETS THREE FOR TWO SPLIT. Tech Data Corp said its board declared a three-for-two stock split, payable April 30 to holders of record April 1. Reuter ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DAVIS WATER <DWWS> DECLARES STOCK DIVIDEND. Davis Water and Waste Industries Inc said its board declared a 33-1/3 pct stock dividend, payable March 23 to holders of record March 12. Reuter ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BP AUSTRALIA REPORTS 16.15 MLN DLR YEAR LOSS. The <British Petroleum Co of Australia Ltd> reported a 16.15 mln dlr net loss for 1986 against a 73.38 mln dlr profit in 1985 after sales fell to 2.27 billion dlrs from 2.94 billion. The British Petroleum Co Plc <BP.L> unit attributed the deficit to stock losses arising from the drop in crude prices in the first half, when it made a 119.93 mln dlr loss. It said government compensation, in the form of subsidies to refiners to partially cover stock losses, together with improved crude prices in the second half, enabled the group's oil business to make a modest pre-tax profit. BP Australia said it had not recommended a dividend. Commenting on the year's performance, the company said it suspended operations at the 60 pct-owned Agnew Nickel mine because of losses sustained from declining nickel prices. The results also included an 11.3 mln dlr extraordinary writedown on the value of the laid-up oil exploration drillship Regional Endeavour. BP Australia said it had sold its 33-1/3 stake in chemical maker <CSBP and Farmers Ltd> yielding an extraordinary profit of 18.9 mln dlrs and expected to finalise the sale of the 80 pct-owned <Kwinana Nitrogen Co> in the first half of 1987. REUTER ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"<GENERAL LEASEHOLDS LTD> YEAR NET. Shr 30 cts vs 53 cts Net 868,000 vs 728,000 Revs 7,300,000 vs 6,500,000 Avg shrs 3,000,000 vs 750,000 Reuter ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BANKS SEE GERMAN GROWTH OF AT LEAST TWO PCT. External risks for the economy have increased, but growth of two to 2.5 pct this year is still possible, according to President of the West German Federation of Banks, Hanns Christian Schroeder-Hohenwarth. Schroeder-Hohenwarth told a news conference the further fall of the dollar since the start of this year and the revaluation of the mark against European currencies meant West German exporters were facing a ""rough wind."" However, domestic demand was continuing to rise and private consumption in particular would support the economy, he said. He saw good prospects for consumer industries. Schroeder-Hohenwarth said economic policy now had to concentrate on strengthening this domestic growth. In this context, he welcomed a decision by the government to increase the scope of tax cuts due in 1988. He added, a planned reform of the fiscal system scheduled for 1990, which was worked out by coalition partners this month, was an ""important step in the right direction."" The government plans to cut corporation tax to 50 pct from 56 pct. However, Schroeder-Hohenwarth said the decision to cut the maximum rate of income tax to only 53 pct from 56 pct was ""rather half-hearted."" REUTER ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NORCEN SEES IMPROVEMENT IN 1987 EARNINGS. <Norcen Energy Resources Ltd>, 41 pct owned by <Hees International Corp>, said earnings and cash flow will improve in 1987, even if oil and gas prices remain at 1986 levels. The improvement will result from production increases, lower taxes and royalties, reduced financing costs and from operating efficiencies and downsizing put into place during 1986, the company said in the annual report. Norcen previously reported 1986 earnings, excluding a 20.1 mln dlr writeoff, declined by 58 pct to 50.0 mln dlrs from 119.7 mln dlrs in in 1985. Norcen's 1986 cash flow fell 10 pct to 204.9 mln dlrs from 228.9 mln dlrs in the prior year. It said the sharp decline in oil prices during 1986 was the most significant factor for Norcen's reduced performance. ""While financial results are far from the previous year's record levels, it is clear that Norcen has withstood declining prices and remains financially and operationally strong,"" Norcen said. It did not give a specific 1987 profit forecast. The company said it is well positioned to capitalize on profitable opportunities in its core business areas, and will continue to invest to increase revenue and asset values. Reuter ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SHULTZ USSR TRIP FUELS TALK OF EEP WHEAT OFFER. Speculation the United States will offer subsidized wheat to the Soviet Union appears to have reached a new level of intensity in the run-up to Secretary of State George Shultz' visit later this month to Moscow. Rumors of an impending deal have coursed through wheat markets since officials from the two countries held their customary, semi-annual grain talks in February. Moscow's decision at that time to reenter the U.S. corn market strengthened the perception of warming farm trade prospects. Shultz is set to arrive in Moscow April 13. Reuter ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"CITY INVESTING TRUST <CNVLZ> SETS CASH PAYOUT. City Investing Co Liquidating Trust said it declared a cash distribution of 25 cts a unit, payable April 10 to unit-holders of record April one. The trust last paid a stock distribution of General Development Corp <GDB> shares in July. Reuter ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VOLCKER SAYS TRADE DEFICIT IS MAJOR CHALLENGE. Federal Reserve Board Chairman Paul Volcker said the U.S. Trade deficit is a challenge for the U.S. Equal to the Soviet Union launching of Sputnik. ""The international challenge implicit in our huge trade deficit has become the 1980s equivalent to the launch of Sputnik by the Russians in the 1950s, when we suddenly feared we were to be left in the wake of Soviet technological achievement,"" he said in an address to Florida educators. He said the trade problem underscored the need to reform the U.S. Educational system to improve economic performance. The Commerce Department reported last week that the nation's trade gap, calculated on a balance-of-payments basis, swelled to a record 38.37 billion dlrs in the fourth quarter, bringing the 1986 deficit to a record 147.71 billion dlrs. Volcker called on educators to stress the development of basic reading, writing and mathematics skills and urged them to help students adapt to the fast-changing economic climate. Volcker said the challenge was greatest in the education of low-income minority groups such as blacks and Hispanics. Reuter ",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"<MIRTONE INTERNATIONAL INC> 1ST QTR DEC 31 NET. Shr two cts vs two cts Net 407,396 vs 376,243 Revs 5,341,353 vs 4,292,819 Reuter ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MOLECULAR GENETICS INC <MOGN> 4TH QTR LOSS. Oper shr loss 22 cts vs loss 13 cts Oper net loss 1,712,916 vs loss 769,539 Revs 2,292,972 vs 2,157,895 Avg shrs 7,961,602 vs 6,200,293 Year Oper shr loss 53 cts vs loss 45 cts Oper net loss 3,562,151 vs 2,543,366 Revs 9,117,311 vs 8,251,136 Avg shrs 7,169,871 vs 6,186,51 NOTE: Current year net both periods excludes charge 430,649 dlrs from cumulative effect of accounting change for patents. 1986 net both periods includes charge of about 458,000 dlrs from severance obligations. 1986 year net includes charge 156,000 dlrs from writeoff of seed commitments. Reuter ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ALLISON'S PLACE <ALLS> SALES INCREASE IN FEBRUARY. Allison's Place Inc president Marvin Schenker said company-owned stores sales for February increased 82 pct over the same period last year. He said comparable store sales in February increased 36 pct. The company, which owns and franchises a total of 237 clothing outlets where all articles cost six dlrs, will increase that figure to seven dlrs starting March 1, Schenker said. He said the impact of that boost will start to be felt in the early part of the company's second quarter and continue throughout the year. Schenker said costs of the company's merchandise will not increase. Reuter ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
<GOLDOME FSB> YEAR NET. Net 52.9 mln vs 21.9 mln NOTE: Company is mutual savings bank. Reuter ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"THE JAPAN FUND <JPN> GETS BUYOUT OFFER. The Japan Fund Inc said it has received an unsolicited offer from <Sterling Grace Capital Management LP>, acting together with certain other persons and entities, to purchase all the assets of the fund at five pct below its aggregate net asset value. The Japan Find said tne deal is subject to obtaining satisfactory financing and a due diligence review. It added that the proposal has been referred to its Board of Directors for consideration. Reuter ",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SOUTHERN HOME SAVINGS BANK <SHSB> YEAR NET. Shr 1.86 dlrs vs 1.85 dlrs Net 1,923,304 vs 1,897,998 Reuter ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WHITE HOUSE SAYS TRADE BILL GENERALLY GOOD. White House spokesman Marlin Fitzwater said the administration had some disagreements with the trade bill that cleared a House subcommittee yesterday but generally felt good about the bill. ""Generally we feel very good about the bipartisan consideration of the trade legislation. I think we are progressing very well,"" he told reporters. ""There are wide areas of agreement. There are some areas of disagreement,"" he said. Reuter ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"RABBIT SOFTWARE <RABT> TO MERGE WITH CTI DATA. Rabbit Software Corp said it agreed in principle to merge with <CTI Data Inc>, a privately owned communications company. According to terms, CTI holders and employees will receive 200,000 shares of Rabbit stock and royalties on sales of CTI Products. CTI will become a wholly owned subsidiary of Rabbit. The deal is subject to completion of a definitive merger agreement, receipt of third party approvals and other conditions, the company said. Reuter ",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NO HEAVY COFFEE EXPORT IMPLIED-COLOMBIA OFFICIAL. A decision by Colombia to open coffee export registrations for an unlimited amount does not imply the country will heavily sell coffee until recently withheld, Gilberto Arango, president of the private exporters' association, told Reuters. Colombia today opened export registrations for april and may, with the National Coffee Growers' Federation setting no limit. Since the start of the coffee year last october, private exporters were on average allowed 350,000 bags of 60 kilos per month. ""Traders will initially interpret this measure as announcing heavy sales. Even today it pressured the market. But it will quickly become apparent that Colombia does not intend to go over the top,"" Arango said in an interview. ""Colombia's marketing policy is to sell without haste but consistently. No targets for volume will be set. We will react to market factors adequately. Colombia has no intention to give its coffee away,"" he added. Arango described measures adopted here yesterday, including a lower export registration price, as a major change in Colombia's coffee marketing policy. The export registration price, or reintegro, was lowered to 1.10 dlr per lb ex-dock new york, or 155.83 dlrs per bag of 70 kilos, from 1.35 dlrs (194.33 dlrs). The government announced a more flexible policy of reintegro, in order to closely reflect market trends, which arango warmly welcomed saying private exporters will undoubtedly be more actively present in the market. A frequent gap between international market prices and the reintegro was unlikely to recur, he said. Reuter ",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PHILLIPS <P> TO EMPHASIZE CASH FLOW TO PARE DEBT. Phillips Petroleum Co will emphasize improving its short-term cash flow this year to pare its debt, C.J. ""Pete"" Silas, chairman, told Reuters in an interview. ""Our priority is to get cash flow increased from the assets already installed,"" he said, but he declined to estimate annual cash flow for 1987. Analysts estimate Phillips"" cash flow at over one billion dlrs for 1987, while long term debt, which resulted from restructuring to find off corporate raiders in 1985, hovers about 5.9 billion dlrs as of December 1986. Silas said Phillips hope to achieve its goal by raising the capital expenditures budget to develop its oil and gas properties. ""We plan to develop the properties with short-term high cash flow prospects,"" he said. He projected a capital expenditure budget of 730 mln dlrs, up from the 1986 expenditure of 655 mln dlrs. Nearly half of that will be spent on exploration and production, and most of that will be spend overseas, Silas said. ""Phillips' top priority in 1987 will be to get the waterflooding in Norway and jack up the (Ekofisk) oil fields to improve our ability to extract oil and increase earnings,"" Silas said. Phillips estimates that the project, which is expected to cost 1.5 billion dlrs, will increase recovery by 170 mln gross barrels of oil over a period of 24 years. Phillips is also pursue opportunities in China where Silas said he was seeking ""a modification of terms with the Chinese government to make oil discoveries (in the offshore Xijang fields) commercially viable."" In the U.S. Silas said Phillips hopes to get the Point Arguello, Calif., field started up by the fourth quarter. ""We expect to start up the first platform then,"" Silas said. But emphasis on short-term cash flow has also forced the company to part with several oil and gas assets. Phillips sold its interests in the T-Block in the U.K. North Sea and U.S. reserves totaling about 1.3 billion dlrs in 1986 as part of a two billion dlrs asset sales program that is now completed, Silas said. ""We sold high cost producing assets. They were not good value for us but possibly so for someone else,"" Silas said. Silas said the 1986 assets sales will not affect earnings for the company. ""Everything we are doing is to manage our cash flow and we are using that to manage our debt. Even the asset sales, while regrettable, were necessary to reduce debt,"" Silas said. He said no asset sales are planned this year as long as oil prices don't fall sharply lower and stay at lower levels for several months. ""Then, everyone would be looking at sales (of assets), and we're no different from the others,"" Silas said. In other areas, Silas looks for improved earnings from Phillips chemical operations, which provided 299 mln dlrs in earnings for 1986, up from 219 mln dlrs in 1985. ""This was our second best year pushed by a good supply and demand balance for products, low feedstocks and energy costs for our operations,"" Silas said, ""In 1987 we think the market's supply and demand balance will be just as good but feedstock and energy costs will rise due to price recovery."" Reuter ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GERIATRIC AND MEDICAL CENTERS INC <GEMC> PAYOUT. Qtly div two cts vs two cts prior Pay April 24 Record April Three Reuter ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DIXONS PLANS TO LET CYCLOPS <CYL> OFFER EXPIRE. Dixons Group PLC said it does not plan to extend the expiration date of its tender offer for any and all common shares of Cyclops Corp beyond tonight. Dixons said it would accept shares validly tendered and not withdrawn by midnight tonight. Dixons, which is offering 90.25 dlrs a share for Cyclops, said last week it had about 54 pct of Cyclops common shares. Its offer originally was scheduled to expire March 17 but was extended for one week. Yesterday Citicorp <CCI>, with Audio/Video Affiliates Inc <AVA> an owner of CYACQ, said it had offered to acquire from Dixons after the merger of Cyclops into Dixons, Cyclops' industrial businesses for 12.8 mln dlrs more than Alleghany Corp <Y> is currently scheduled to pay for them. Citicorp said yesterday that its proposal would allow Dixons to raise its tender price to 93.25 dlrs per share. Citicorp said if Dixons accepted the proposal, CYACQ would terminate its competing 92.50 dlr offer for Cyclops. Citicorp had suggested yesterday that Dixons extend its tender until March 31 in connection with the price increase. Reuter ",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VENEZUELAN PRESIDENT DEFENDS REFINANCING ACCORD. president jaime lusinchi defended the 20.3 billion dlr debt rescheduling accord his government recently signed, saying it will open new credit flows and bring needed foreign investment to venezuela. In his annual state of the nation speech, lusinchi also said venezuela supports other latin american debtors, despite having reached a rescheduling accord on its own. In the 90-minute speech to the congress, lusinchi summed up the achievements of his administration, which took office in february 1984. He pointed to the 3.3 pct growth in non-oil gdp in 1986 and to a ""moderate"" 12 pct inflation rate. Lusinchi said the 20.3 billion dlr debt rescheduling signed feb. 27 put an end to a process which had been 'the calvary of our nation over the post four years.' In the refinancing accord, he said, venezuela managed to achieve 'the most inmportant thing, which is the reopening of financial flows from abroad, essential for the financing of development and the (financing) of trade and investment.' Once all the details of the agreement are finalized, he said, venezuela will seek new financing for the imported components of new development projects. ""our intention is not to continue being net exporters of capital, but to protect our balance of payments with a flow of capital towards venezuela,"" he said. Under the agreement signed february 27, venezuela extended payments on the debt from 12 to 14 years, while the interest rate was lowered from 1 y 1/8 to 7/8 of a pct over libor. At the same time, payments over the next three years were lowered from 3.450 to 1.350 billion dlrs. Lusinchi defended the rescheduling accord against critics who said it merely deferred the weight of payments to future governments. Reuter ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FED SETS ONE BILLION DLR CUSTOMER REPO. The Federal Reserve entered the government securities market to arrange one billion dlrs of customer repurchase agreements, a spokesman for the New York Fed said. Fed funds were trading at 5-15/16 pct at the time of the indirect injection of temporary reserves, dealers said. Reuter ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIXED ASIAN REACTION TO NEW RUBBER PACT. Governments of major Asian producing countries have welcomed the conclusion of a new International Natural Rubber Agreement (INRA), but growers and traders are unhappy with the development, according to views polled by Reuter correspondents. Officials in Malaysia, Indonesia and Thailand, which produce the bulk of the world's rubber, said they expected the new pact to continue to stabilise prices and help their rubber industries remain viable in the long-term. But traders and growers said they were against the new pact because its buffer stock mechanism was likely to interefere with free market forces and prevent sharp rubber price rises. The new INRA, to replace the current one which expires on October 22, was formally adopted by most of the world's producers and consumers in Geneva last Friday. It will be open for signature at the U.N. Headquarters in New York from May 1 to December 31 this year and will enter into force provisionally when ratified by countries accounting for 75 pct of world rubber exports and 75 pct of world imports. Malaysian Primary Industries Minister Lim Keng Yaik said the formal adoption of a new pact had dispelled fears of liquidation of some 360,000 tonnes of INRA buffer stock rubber and a possible depression of prices. He expressed confidence that the new INRA would continue to keep prices stable by selling or buying rubber as prices rose or fell through its buffer stock system. Malaysia was also happy that in the new INRA financing of purchases for the normal buffer stock of 400,000 tonnes and a contingency buffer stock of 150,000 tonnes would be done through direct cash contributions from members, he said. Under the existing pact, members can borrow from banks to finance INRA's buffer stock purchases. This has been viewed with concern by some members who fear the INRA may become indebted and ultimately face collapse, like the International Tin Agreement. ""This will ensure the buffer stock operation is carried out without any financial encumbrance,"" Lim said. Malaysia, the world's largest producer, was seeking cabinet approval to join the new INRA and hoped other producers and consumers would also become members, he said. Officials in Jakarta said the new pact would bring benefit to Indonesia's rubber industry's by stabilising prices. It was unlikely to collapse like the tin agreement because its new financial provisions had been tightened, they said. Thai officials told Reuters they were optimistic the new pact was viable because it strictly limited the extent of debt the INRA buffer stock manager might commit to his market operations. Malaysian growers, however, said they preferred a free rubber market because an INRA had a tendency to keep prices at levels that were only acceptable to consumers. ""With the INRA's ability to keep prices at a certain stable level, consumers are assured of rubber at almost a fixed price, while producers may never see sharp price rises,"" a Malaysian Rubber Producers Council source told Reuters. Producers also wanted a free rubber market without the overhang of a 360,000 tonne INRA buffer stock which had psychologically prevented price rises, he said. State plantation officials in Sri Lanka said prices had been depressed since INRA's inception and the creation of a buffer stock, and they seemed unlikely to rise. Sri Lanka should not be a member of the INRA because it was expensive to maintain a buffer stock, they added. Traders in the region, meanwhile, said prices might be pressured by the new pact in the long term as its potential to stabilise prices and buffer stock capacity would spur producers to produce more. Most Malaysian and Singapore traders said the new pact's conclusion had little impact on prices and it was unlikely to allow sharp price fluctuations in future. ""The 360,000 tonnes in the INRA buffer stock must be liquidated and a free market returned,"" a Malaysian trader said. Japanese traders said the new pact had a chance for success as most world producers and consumers had adopted it, but they questioned the ability of some financially-strapped producers to finance buffer stock operations. REUTER ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AMERICAN BRANDS <AMB> SEES HIGHER 1ST QTR NET. American Brands Inc said it expects first quarter net earnings to exceed the record 118.7 mln dlrs or 1.05 dlrs a share it earned for the year-ago quarter. The company also said it believes sales in the first quarter will surpass record sales of 2.1 billion dlrs last year. The company said unit sales of American Tobacco's Lucky Strike Filter line rose 20 pct last year, which led to a gain for he Lucky franchise. American Brands said it will introduce a new low-priced brand of cigarettes called Malibu. The company's U.K.-based Gallaher Ltd unit had a strong performance in 1986 and became the second-largest contributor to operating earnings, American Brands said. Reuter ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
